Source,Prediction,Target,Meteor Score,Bleu Score
"['आज नई दिल्ली में मीडिया को briefing करते हुए पार्टी के राज्य प्रभार, अनिल जैन ने कहा कि बैठक के बाद पार्टी राज्य में सरकार की स्थापना के लिए दावा करने के लिए गवर्नर से मुलाकात करेगी।']","['Speaking to the media in New Delhi today, the State Secretary of the Party, Anil Jain, said that after the meeting, the Party would meet with the Governor to claim the establishment of the Government in the State.']","Briefing media in New Delhi today, party's State-in-charge, Anil Jain said, after the meeting the party will meet the Governor to stake claim for government formation in the state.",0.6865581395348838,0.47378737264143556
"['येशू ने मंदिर में शिक्षा देते हुए कहा, ""ऐसा क्यों है कि शास्त्री कहते हैं कि ईसा दाऊद का बेटा है?""']","['Jesus, teaching in the temple, said, ""Why do the scribes say that Jesus is the son of David?""']","""Jesus responded, as he taught in the temple, """"How is it that the scribes say that the Christ is the son of David?""",0.4750613938521466,0.21821789023599242
['सभी प्रमुख दलों के वरिष्ठ नेताओं ने अपने उम्मीदवार के पक्ष में चुनाव करवाया।'],['Senior leaders of all the major parties held elections in favour of their candidate.'],Senior leaders of all major parties held electioneering in favour of their candidates.,0.592841163310962,0.5071543460280202
['इस बीच तीन लोग एक साइकिल पर वहां आये।'],['In the meantime three people came there on a bicycle.'],"Meanwhile, three people came there on a bike.",0.3757575757575758,0.2358108650835347
['कटरिना ने इस वीडियो को इंस्टाग्राम पर साझा किया।'],['Katrina shared this video on Instagram.'],Katrina shared the video on Instagram.,0.046296296296296294,4.4493443496507244e-155
['वह ऐसा करता है क्योंकि वह भारतीय झंडे के अपमान के आरोप पर क्रोधित है।'],['He does so because he is angry at the accusation of insulting the Indian flag.'],He does this because he is angry at the alleged desecration of the Indian flag,0.48218029350104813,0.35856858280031806
['पिछले एक सप्ताह के दौरान रन्धावा को अपनी मोबाइल पर संपर्क करने के प्रयास असफल रहे हैं.'],['An attempt to contact Randhawa on his mobile phone has failed in the last week.'],Attempts to contact Randhawa on his mobile over the past one week have remained futile.,0.07575757575757576,5.570765969371685e-155
"['अल्टो 800 में एक Wavefront डिजाइन शामिल है, एक अधिक पारंपरिक कार लगन, नानो की तुलना में']","['Auto 800 includes a Wavefront design, a more traditional car look, compared to Nano']","The Alto 800 incorporates a Wavefront Design, a more traditional car look, compared to the Nano",0.4083393895348837,0.3208444739598739
['वीडियो साझा करें'],['Share video'],Share videos,0.12820512820512822,6.17087516772532e-155
"['""""""Wunderlich और उसकी पत्नी, Petra, दोनों उद्यानकार हैं, जो स्वयं एक सामान्य उच्च विद्यालय से स्नातक हैं, जिसे वे भाग लिया है """"""अपेक्षित रूप से नहीं,""""""डिर्क ने कहा.""""']","['""""Wunderlich and his wife, Petra, are both gardeners, who are themselves graduates from a general high school, to which they have participated. """" ""Not necessarily,"""" Dirk said.']","""""""Wunderlich and his wife, Petra, are both gardeners, who themselves graduated from a normal high school, which they attended """"""""not reluctantly,"""""""" Dirk said.""""""",0.2704255319148936,0.0890870806374748
['शिया उसे इमामों के परिवार के सदस्य के रूप में मानते हैं जबकि सुन्नी उसे एक महान पवित्र व्यक्ति के रूप में देखते हैं।'],"['Shia regards him as a member of the family of Imams, whereas Sunnis regard him as a great saint.']","The Shias venerate him as a member of the family of imams, while the Sunni simply see him as a person of great sanctity.",0.5918564416190552,0.5656990795173005
['इसलिए हमें यह सुनिश्चित करना चाहिए कि हम स्वयं बेपरवाह न रहें और किसी को ऐसा करने की अनुमति न दें।'],['We must therefore ensure that we do not let ourselves be indifferent and allow anyone to do so.'],"Hence, we must make sure we ourselves dont become careless, not allow anyone else do so",0.19125683060109291,7.973301625706314e-155
"['Mayawati, Akhilesh Yadav 2019 चुनावों के लिए समझौते पर हस्ताक्षर: बी. एस. पी. रेबरेली में चुनाव नहीं करेंगे']","['Mayawati, Akhilesh Yadav Signs Agreement for 2019 Elections: BSP will not hold elections in Rebareli']","Mayawati, Akhilesh Yadav seal pact for 2019 polls: BSP-SP not to contest in Amethi, Raebareli",0.23544303797468352,0.11433239009500591
['उन्हें कहीं भी नहीं देखा जाता।'],['They are not seen anywhere.'],They are not seen anywhere.,0.32763532763532766,0.2265870956238665
['यूसुफ ने एक स्वप्न देखा और उसे अपने भाईयों को सुना। और वे उससे अधिक घृणा करते रहे।'],"['And Joseph saw a dream and heard it of his brethren, and they hated him more.']","Joseph dreamed a dream, and he told it to his brothers, and they hated him all the more.",0.3516408146037776,0.21213266672799827
"['वे रात और दिन की तसबीह करते है, बिना थकने के']",['They glorify the night and the day without fatigue.'],"They praise night and day, without ever tiring.",0.13605442176870747,0.22484644107784538
"['केंद्रीय और पश्चिमी रेलवे के अधिकारियों ने कहा कि मानमद-मुम्बई एक्सप्रेस, गुजरात एक्सप्रेस, सौराष्ट्र एक्सप्रेस, बंडरा-टेर्मिनस सूरत इंटरसिटि एक्सप्रेस और मुम्बई केंद्रीय-अहमदाबाद शताबदी एक्सप्रेस जैसे कुछ इंटरसिटि ट्रेनें रद्द कर दी गई हैं।']","['Central and Western Railway officials said that some intercity trains such as Manmad - Mumbai Express, Gujarat Express, Saurashtra Express, Bandara - Terminals Surat Intercity Express and Mumbai Central - Ahmedabad Shatabdi Express have been cancelled.']","Some intercity trains like Manmad-Mumbai Express, Gujarat Express, Saurashtra Express, Bandra-Terminus Surat Intercity Express and Mumbai Central-Ahmedabad Shatabdi Express have been cancelled, officials of the Central and Western Railways said.",0.4464285714285714,0.3172764124916995
['दोनों ही सुरक्षित और स्वस्थ हैं।'],['Both are safe and healthy.'],Both are safe and healthy.,0.3703703703703703,0.2676810248362385
"['वह देखता है कि वे इन संकटकालीन समयों में किस तरह से गुजर रहे हैं, और वह उनके भीतर की भावनाओं को जानता है।']",['He sees how they are going through these critical times and knows their inner emotions.'],"He sees what they are going through in these critical times, and he knows their innermost feelings. 2 Timothy 3: 1. Acts 17: 27.",0.18194996140740602,0.11549590058678179
['नई दिल्ली: उल्लेखनीय वैज्ञानिक शिवन के को भारतीय अंतरिक्ष अनुसंधान संगठन के अध्यक्ष नियुक्त किया गया।'],['New Delhi: Remarkable scientist Shivan Ke was appointed Chairman of the Indian Space Research Organisation.'],New Delhi: Noted scientist Sivan K was appointed Chairman of the Indian Space Research Organisation on Wednesday.,0.5148936170212766,0.47434164902525694
['उन्होंने सरकार और प्रशासन के खिलाफ नारा लगाये।'],['He cried out against the government and the administration.'],They raised slogans against the government and the administration.,0.5329861111111112,0.32732683535398854
['भारतीय कुत्ते प्रजनन संघ के अध्यक्ष और प्रजननकर्ता सतीश ने कहा कि एक करोड़ रुपये की लागत वाला दो दो माह का बच्चा चीन से आ रहा है।'],"['Satish, Chairman of the Indian Dog Breeding Association and breeder, said that a two - month - old child costing Rs. 1 crore is coming from China.']","Satish, breeder and president of Indian Dog Breeders' Association, said two two-month-old pups, each costing Rs 1 crore, are flying in from China.",0.22639627659574468,0.10286889997472794
['उपराष्ट्रपति ने कहा कि भारत ने निरंतर कहा है कि आतंकवाद और उसकी अभिव्यक्तियों के प्रति एक मजबूत दृढ़ प्रतिक्रिया की आवश्यकता है और भारत इस खतरे से लड़ने और उसका उन्मूलन करने के लिए कार्य करने के लिए प्रतिबद्ध है।'],['The Vice President said India has consistently stated that there is a need for a strong and firm response to terrorism and its manifestations and India is committed to work to combat and eradicate this threat.'],The Vice President said that India has consistently voiced the need to have a strong resolute response to terrorism and its manifestations and India is committed to working towards fighting and elimination of this menace.,0.6407645362671818,0.513239353660981
"['वित्त वर्ष 2016-17 में रेलवे में यात्रियों की सुरक्षा, पूंजी और विकास कार्य, स्वच्छता तथा वित्त और लेखा सुधारों के लिए आवंटित और उपयोग की गई राशि निम्नलिखित हैः-']","['The amounts allocated and used for passenger safety, capital and development work, sanitation and financial and accounting improvements in the railways in the financial year 2016-17 are as follows: -']","The amount allocated and utilized for passenger safety, capital and development work, cleanliness and finance and accounting reforms in Railways in the financial year 2016-17 is indicated below :-",0.11013215859030838,0.06339912231099834
['मैं ईश्वर की अनुकम्पा के कारण अच्छा हूँ।'],"[""I am good because of God's blessing.""]",Im fine by the grace of God.,0.28714107365792757,0.23145502494313785
['लेकिन अभी बहुत दूर है।'],"[""But it's still far away.""]",But its still a long way to go.,0.1948051948051948,6.341195631391024e-155
['हॉकीः भारत टेस्ट श्रृंखला में बेल्जियम का सामना करेगा'],['Hockey: India to face Belgium in Test Series'],Hockey: India to face Belgium in test series,0.10101010101010102,6.29232312294398e-155
"['हिमाचली और बिदु रानी, दोनों मित्र कर्नाटक सल्वान गांव से थे।']",['Himachal and Bidu Rani were friends from the village of Salwan in Karnataka.'],"Himandri and Bindu Rani, both friends, were from Karnals Salwan village.",0.10752688172043011,6.360494346864465e-155
['एफ आई आर डिब्बा का-19'],['of the FIR - 19'],the FIR Exhibit Ka-19,0.0,0
['क्या यह निजी या सरकारी क्षेत्र में होगा?'],['Will it be in the private or public sector?'],Will it be in a private or government sector?,0.30303030303030304,0.3605147093430547
['इससे उपभोक्ताओं में भय उत्पन्न हुआ।'],['This created fear among consumers.'],This caused panic among consumers.,0.0574712643678161,3.693595645692774e-155
['दिल्ली विश्वविद्यालय (दिल्ली विश्वविद्यालय) भारत के प्रतिष्ठित विश्वविद्यालयों में से एक है।'],['Delhi University (Delhi University) is one of the most prestigious universities in India.'],University of Delhi (Delhi University) is one of the prestigious university of India.,0.1296014859844647,0.05198629871013831
['यह सूर्यास्त भारत में भी दिखाई देगा।'],['This sunset will also be visible in India.'],This solar eclipse will also be visible in India.,0.4746835443037974,0.4364357804719847
['टाटा मोटर्स अधिकार मुद्दे शायद पहला है जो डीवीआर भाग होगा'],['Tata Motors rights issues are probably the first to be part of the DVR'],The Tata Motors rights issue is perhaps the first one which will have a DVR portion,0.3255474452554745,0.2295407032205458
"['1971 की मेरी स्मृतियां 1968 से एक शृंखला है, जब मैं अपने किशोरों में प्रवेश किया']","['My memories of 1971 are a series from 1968, when I entered my teenage years']","My memories of 1971 are a continuum from 1968, when I stepped into my teens",0.3058882922575612,0.15900930658447213
['आयोग ने अपने निष्कर्षों को अंतिम रूप दिया है और स्रोतों के अनुसार सिंध गृह विभाग को अपनी 17 पृष्ठ की रिपोर्ट प्रस्तुत की है।'],"['The Commission has finalised its findings and, according to sources, submitted its 17 page report to the Sind Home Department.']","The commission has concluded its findings and has submitted its 17-page report to the Sindh Home Department, as per sources.",0.3824115595416044,0.1914854215512676
['उन्होंने कहा कि उनके स्कूल में ऐसी कोई घटना नहीं हुई है।'],['He said that there had been no such incident in his school.'],He said no such incident had taken place in their school.,0.7017173423423423,0.5504818825631803
['उन्होंने इस संबंध में पांच व्यक्तियों को गिरफ्तार किया है।'],['They have arrested five persons in this regard.'],He added five persons have been arrested in this connection.,0.10000000000000002,6.6709427497276e-155
['वे हमेशा सोचते थे कि वे पारंपरिक रूप से अच्छे नहीं लगते और समझते थे कि वे कभी भी राजेश खान्ना की तरह अच्छे नहीं लगेंगे।'],['He always thought that he was not traditionally good and that he would never be as good as Rajesh Khanna.'],He always thought he was not conventionally good-looking and felt that he would never look as good as Rajesh Khanna.,0.417561761546724,0.17974340685458343
"['ज्ञापन में कहा गया था कि केंद्रीय लोक निर्माण विभाग द्वारा रखी गई 1,241 इमारतों में से 223 में एलईडी बल्ब स्थापित किए गए हैं और 230 इमारतों में कार्य प्रगति पर है।']","['The memorandum stated that out of 1,241 buildings maintained by the Central Public Works Department, 223 have LED bulbs installed and 230 buildings are in progress.']","The memorandum stated that out of the 1,241 buildings maintained by the CPWD, LED bulbs have been installed in 223 and the work is in progress in 230 buildings.",0.5937394293445966,0.4646601886422926
"['इस प्रकार की खुदरा बिक्री में लघु पूंजी, पेशेवरता की कमी और कम खरीद क्षमता की समस्याएं आती हैं।']","['Such retailing involves problems of small capital, lack of professionalism and low purchasing capacity.']","This form of retailing faces the problems of small capital, lack of professionalism and low purchasing power.",0.32618110236220477,0.1672929246514959
"['जैसे-जैसे प्रधानमंत्री மோடி बोलने लगते हैं, भारतीय-अमेरिकी लोगों की जोरदार भीड़ ‘मोदी,मोदी’ नारा लगाती है।']","['As Prime Minister Modi begins to speak, a huge crowd of Indian-Americans cries out “Modi, Modi”.']","As PM Modi begins to speak, the strong crowd of Indian-Americans starts chating 'Modi, Modi' slogan.",0.12018140589569158,0
['अभियुक्त को 7.12.2014 को मथुरा से गिरफ्तार किया गया है और दिल्ली लाया गया है जहां वह आज अर्थात 8.12.2014 को अदालत के समक्ष प्रस्तुत किया जाएगा.'],['The accused has been arrested from Mathura on 7. 12. 2014 and brought to Delhi where he will be brought before the court today i. e. on 8. 12. 2014'],The accused has been arrested on 7.12.2014 from Mathura and has been brought to Delhi where he will be produced before court on 8.12.2014 i.e. today.,0.44159652664051496,0.25035587206627025
"['प्रधानमंत्री नरेन्द्र मोदी कार्मिक और प्रशिक्षण, परमाणु ऊर्जा और अंतरिक्ष विभाग तथा अन्य सभी महत्वपूर्ण नीतिगत मुद्दों और विभागों को अपने पास रखे रहेंगे।']","['Prime Minister Narendra Modi will keep the Department of Personnel and Training, Atomic Energy and Space and all other important policy issues and departments with him.']","Prime Minister Narendra Modi will retain the Department of Personnel and Training, Atomic Energy and Space as well as all important policy issues and portfolios not allocated.",0.4750613938521466,0.25537695922762454
"['पिछले 24 घंटे के दौरान, कुल 11,264 COVID-19 रोगियों को निकोचित किया गया है']","['During the last 24 hours, a total of 11, 264 COVID-19 patients have been treated.']","During the last 24 hours, a total of 11,264 COVID-19 patients have been cured",0.4501375018092343,0.3144854510165755
['बैंच ने याचिका को अस्वीकार कर दिया।'],['Banch rejected the petition.'],The bench rejected the petition.,0.4189435336976321,0.26726124191242434
"[""उन्होंने कहा, '' वे अन्य समुदायों की भांति देशभक्त हैं और इसलिए उन्हें समान संरक्षण प्रदान करना राज्य का दायित्व है। ''""]","['He said, “They are patriots like other communities and it is therefore the duty of the State to provide them with equal protection. ”']","""""""They are as patriotic as any other community and, therefore, it is the responsibility of the state to provide equal protection to them,"""" he said.""",0.5598326359832636,0.41089070180665904
['हमलावरों के हाथ में लोहे के डंडे और एक किरपान था।'],['The attackers had iron rods and a rifle.'],The assailants carried iron rods and a kirpan in their hand.,0.18181818181818182,8.995097368733392e-155
['मैं इतने लंबे समय तक खेल से दूर नहीं रहा था।'],"[""I hadn 't been away from the game for so long.""]",I had never been away from the game for so long.,0.813692480359147,0.7567874686642695
['मुझे जाना होगा।'],['I have to go.'],I must go.,0.48076923076923084,0.5773502691896257
"['कानपुर: कानपुर डाक विभाग ने नगर के मुख्य डाकघर द्वारा भुगत जगत के डॉ. छोटा राजन और मारे गए गुनाहगार मुन्ना Bajrangi के नाम के टिकट जारी करने के बाद जांच करने का आदेश दिया है, अधिकारियों ने Tuesday को कहा।']","[""Kanpur: The Kanpur Post Department has ordered an inquiry after the city's main post office issued a ticket named Dr. Chota Rajan of the Bhutanese world and the murdered criminal Munna Bajrangi, officials said Tuesday.""]","Kanpur: The Kanpur postal department has ordered an inquiry after stamps featuring underworld don Chhota Rajan and slain gangster Munna Bajrangi were issued by the main post office in the city, officials said on Tuesday",0.3537424679441413,0.22709298469417052
['कलाकार समाज का नैतिक विवेक हैं।'],['Artists are the moral conscience of society.'],Artists are the moral conscience of society.,0.5563218390804598,0.5066641486392106
['लोग दुखी और क्रोधित होते हैं।'],['People get upset and angry.'],People are sad and angry.,0.3125,0.25819888974716115
['चलो कुछ सांख्यिकी देखें।'],"[""Let's look at some statistics.""]",Lets look at some statistics.,0.08620689655172413,5.808561601872144e-155
['वे कहते हैं कि अधिकतर राजनीतिक दलों ने कहा है कि आज समय का विस्तार नहीं किया जाना चाहिए और कल मंत्री उत्तर दे सकता है।'],['He says that most political parties have said that time should not be extended today and the Minister can reply tomorrow.'],He adds that most political parties are saying that time should not be extended today and tomorrow the minister can reply,0.3182312074017977,0.22532028485964323
['मई 2008 में कुक ने धारावाहिक धारावाहिक सातवें सत्र के अंत से पहले लाल कालीन पर बैठते समय धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक धारावाहिक'],"['In May 2008, Cook sat on the red carpet before the end of the seventh session of the sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional sectional']","In May 2008, Cook asked Season 2 American Idol alum and TV Guide Network correspondent Kimberly Caldwell for a dinner date while on the red carpet before the show's seventh-season finale.",0.25875456168957217,0.06575959492214294
"['उन्होंने कहा कि केंद्रीय सरकार के जागरूकता और शैक्षिक सशक्तीकरण कार्यक्रमों के कारण मुस्लिम लड़कियों के बीच स्कूल छोड़ने की दर, जो पहले 70 प्रतिशत से अधिक थी, अब 35-40 प्रतिशत तक घटी है।']","['He said that due to the awareness and educational empowerment programmes of the Central Government, the dropout rate among Muslim girls, which was earlier higher than 70 per cent, has now fallen to 35 - 40 per cent.']","He said that school dropout rate among Muslim girls, which was earlier more than 70 per cent, has now been reduced to about 35-40 per cent due to awareness and educational empowerment programmes of the Central Government.",0.26922969305240774,0.1367079460726582
['फिल्म Santoshi Maa के रिलीज होने के बाद उत्तरी भारत में विशेष रूप से महिलाओं द्वारा देवी के रूप में पूजा की जाती है।'],"['After the release of the film Santoshi Maa, women are worshipped as goddess in northern India.']","Following the release of the film Santoshi Maa has been worshipped as a goddess, particularly by women in Northern India.",0.468211976148484,0.46364832655530636
['ऐसे उम्मीदवारों को gstp.nacingmail.com ईमेल पर NACIN को अस्थायी पंजीकरण के लिए अनुरोध करना होगा।'],['Such candidates have to request NACIN for temporary registration on gstp.nacingmail.com email.'],Such candidates will have to make a request to NACIN for provisional registration at email gstp.nacingmail.com.,0.530952380952381,0.3819569505447661
"['वास्तव में, भारत के साथ...']","['In fact, with India...']","In fact, India with...",0.09615384615384616,0
['बीएमसी ने सुनू सुद को भी इस मामले के संबंध में नोटिस को अनदेखा करने के लिए अभियुक्त किया.'],['BMC also accused Sunu Sud of ignoring the notice in this case.'],The BMC also accused Sonu Sood of ignoring the notice in relation to the matter.,0.350076103500761,0.1873171623163388
['उन्होंने कहा कि वर्तमान में मूल्य वृद्धि की आवश्यकता नहीं है क्योंकि दूध उत्पादन की लागत भी स्थिर चारा कीमतों और कम ऊर्जा और परिवहन लागतों के संदर्भ में नियंत्रित है।'],['He said there is no need for price increase at present as the cost of milk production is also controlled in terms of stable feed prices and lower energy and transport costs.'],"The price increase is not required currently as cost of milk production is also under control in view of stable feed prices and lower energy and transportation costs, he said.",0.6336951734500893,0.49392011049823964
['लेकिन यह ऐसा नहीं था जैसा मैंने सोचा था।'],"[""But it wasn 't what I thought it was.""]",But it was not as I had thought.,0.20202020202020204,8.898688699301465e-155
"['883 करोड़पति, 645 आपराधिक मामलों में मुक़ाबले में आने वाले उम्मीदवार कर्नाटक चुनाव में प्रतिद्वंद्व कर रहे हैं']","['883 crores, 645 candidates in criminal matters are competing in Karnataka elections.']","883 crorepatis, 645 candidates facing criminal cases are contesting Karnataka election",0.6327160493827161,0.3233808333817773
"['""लोग लोग आलोचना करेंगे या प्रशंसा करेंगे, लेकिन हमारे लिए कठिन समयों में एक साथ रहना महत्वपूर्ण है.""']","['""People will criticize or praise, but it is important for us to stay together in difficult times.""']","""""""People will criticise or appreciate, but for us it matters to stay together in difficult times.""",0.3795379537953795,0.2619684159977919
['भारत में शर्मनाकपन ने मुझे हिलाया है।'],['Shame in India has shaken me.'],MeToo in India the ugliness has shaken me up.,0.2634593356242841,0.17410441154600917
"['आईसीएसएफ परमाणु संयंत्रों, अंतरिक्ष प्रतिष्ठानों, हवाई अड्डों, समुद्री पत्तनों, विद्युत संयंत्रों, मेट्रो स्टेशनों, संवेदनशील सरकारी इमारतों और विरासत स्मारकों को सुरक्षा प्रदान करता है।']","['ICSF provides security to nuclear plants, space installations, airports, seaports, power plants, metro stations, sensitive government buildings and heritage monuments.']","CISF provides security cover to nuclear installations, space establishments, airports, seaports, power plants, metro stations, sensitive government buildings and heritage monuments.",0.46497719967107715,0.300964632714423
['जर्मनी के लिए सब कुछ।'],['everything for Germany.'],Everything for Germany.,0.6726694915254237,0.7745966692414834
"['और बेशक, अमरीकी टीम में दूसरा धावपटू क्रिस्ट गैन्स पृथ्वी पर सबसे तेज महिला है।']","['And of course, the second runner in the US team, Christine Ganes, is the fastest woman on earth.']","And by the way, Chryste Gaines, the second runner in the US team, is the fastest woman on earth.",0.16853932584269662,8.612150057732663e-155
['वे ऐसा क्यों करते हैं? उसने पूछा।'],['Why do they do that? he asked.'],Why do they do that? she asked.,0.234375,0.18916826637569276
['मैं स्कूल में अपने विश्वास के लिए अपना दृष्टिकोण अपनाने के लिए दृढ़तापूर्वक कांग्रेस से लौटा।'],['I returned from the Congress with determination to adopt my own approach to my faith in the school.'],I returned from the convention determined to take my stand for my faith in school.,0.14097744360902256,0.09128709291752769
"['तथापि, उन्होंने इस संभावना को अस्वीकार नहीं किया।']","['However, he did not reject this possibility.']","However, he didnt rule out the possibility.",0.3896604938271605,0.26726124191242434
"['जिन बुजुर्गों ने उन्हें सत्य से सच्चे लोगों में परिणत कर दिया है, वे इस अवमाननापूर्ण दुनिया में युवा लोगों के लिए एक अच्छा उदाहरण प्रस्तुत करते हैं।']",['The elders who have transformed them from truth to truth set a good example for young people in this distrustful world.'],Older ones who have let the truth mold them into honest people set a good example for young ones in this dishonest world. In Myanmar lives such a young sister.,0.13736263736263737,4.882630137070994e-155
['पुलिस ने तीन व्यक्तियों को गिरफ्तार कर लिया।'],['The police arrested three people.'],Three persons were arrested by the police.,0.6432011006649851,0.44124845129229767
['उन्होंने कहा कि पुलिस ने इस घटना के संबंध में एक मुकदमा दर्ज किया है।'],['He said that the police have filed a case in relation to this incident.'],"The police have registered a case in connection with the incident, he added.",0.6097560975609756,0.3903600291794132
['हम विश्व में नवान्वेषण वरीयताओं में निरंतर बढ़ रहे हैं।'],['We are constantly increasing innovation priorities in the world.'],We are steadily climbing up on the innovations rankings in the world.,0.3279411764705883,0.2234400153452131
['जो हमारे उत्पाद का उपयोग करते हैं अनिवार्य रूप से नहीं है'],['who use our product is not necessarily'],who use our product are not necessarily,0.6696428571428572,0.3692744729379982
"['तुम अल्लाह से हटकर केवल मूर्तियों की बन्दगी करते हो और झूठ घड़ते हो। अल्लाह से हटकर जिनको तुम बन्दगी करते हो, वे तुम्हारे लिए रोज़ी देने की कोई सामर्थ्य नहीं। अतः अल्लाह के पास रोज़ी तलाश करो और उसी की बन्दगी करो और उसकी कृतज्ञता दिखाओ। उसी की ओर तुम्हें लौटकर जाना है']",['You worship only idols besides Allah and invent lies. Those whom you worship besides Allah have no power to provide you with sustenance. So seek sustenance from Allah and worship Him and be grateful to Him. To Him you will be returned.'],"You only serve, apart from God, idols and you create a calumny. those you serve, apart from God, have no power to provide for you. So seek after your provision with God, and serve Him, and be thankful to Him. unto Him you shall be returned.",0.16579966381203443,0.09675570383604144
['इस पृष्ठभूमि में भी कविताओं और गद्य गीतों को मुक्त पद्य के रूप में साहित्यिक परिवेशों में धोखे के रूप में नहीं लिया गया।'],"['Against this background, poems and prose songs were not taken as deceptions in literary settings as free verses.']",'Even with this background the poems and prose songs in free verse were not taken as a hoax in literary circles.,0.5813953488372093,0.44722439038384376
